,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
3713,109,青年路152巷29號五樓之2,萬華區,45.0,房地(土地+建物),1091113,0640523,0,1,1,,無,109596,False,5,121.5015868,25.020354299999997
3714,109,長沙街二段146號十四樓,萬華區,1.0,房地(土地+建物)+車位,1091204,1080304,3,2,2,坡道平面,有,202890,False,14,121.50138630000001,25.040605400000004
3715,109,政大一街83號三樓,文山區,26.0,房地(土地+建物)+車位,1090925,0831224,2,2,1,坡道機械,無,102779,False,3,121.5816927,24.98525
3716,109,辛亥路四段138號七樓,文山區,11.0,房地(土地+建物)+車位,1091021,0981116,2,2,2,坡道平面,有,169285,False,7,121.55666409999998,25.004469099999998
3717,109,景明街3號四樓,文山區,49.0,房地(土地+建物),1090906,0601205,2,2,1,,無,141221,False,4,121.5417373,25.0019837
3718,109,辛亥路四段101巷93弄37號,文山區,32.0,房地(土地+建物),1091110,0771109,7,3,5,,無,130676,False,1,121.5613961,25.006854499999996
3719,109,仙岩路22巷2號二樓之5,文山區,25.0,房地(土地+建物),1091206,0840724,1,0,1,,有,168341,False,2,121.54880379999997,24.998747700000003
3720,109,政大一街273號四樓,文山區,6.0,房地(土地+建物)+車位,1091122,1031113,2,2,1,坡道平面,有,132669,False,4,121.58527509999999,24.9866834
3721,109,汀州路一段27號九樓,中正區,32.0,房地(土地+建物),1091127,0770129,3,2,2,,有,207889,False,9,121.50628,25.0320732
3722,109,承德路三段122巷12號二樓,大同區,0.0,房地(土地+建物),1091007,1090824,1,1,1,,有,211105,False,2,121.51764370000001,25.0673435
3723,109,八德路二段167巷5號四樓之2,中山區,25.0,房地(土地+建物)+車位,1091206,0841127,1,1,1,升降平面,有,117753,False,4,121.5381053,25.046907800000003
3724,109,民權東路六段423巷9弄15號五樓之1,內湖區,6.0,房地(土地+建物)+車位,1091128,1030605,1,1,1,塔式車位,有,217339,False,5,121.60367179999999,25.071897149999998
3725,109,長安東路二段189號九樓之7,中山區,37.0,房地(土地+建物),1091207,0720430,2,1,1,,有,265957,False,9,121.5429385,25.048407599999997
3726,109,新生北路二段133巷18號六樓之9,中山區,40.0,房地(土地+建物),1091129,0690110,1,1,1,,有,204277,False,6,121.52847039999999,25.0607564
3727,109,民權東路二段30號九樓,中山區,7.0,房地(土地+建物)+車位,1091120,1020206,2,1,2,坡道平面,有,252857,False,9,121.52936489999998,25.0623291
3728,109,東湖路113巷95弄149號十一樓,內湖區,30.0,房地(土地+建物)+車位,1091203,0791126,4,2,2,坡道平面,有,131773,False,11,121.6147152,25.069782799999995
3729,109,金龍路222巷2號六樓之1,內湖區,27.0,房地(土地+建物)+車位,1091213,0821213,2,2,1,坡道平面,有,160762,False,6,121.58652,25.087782999999998
3730,109,星雲街15巷37號五樓,內湖區,37.0,房地(土地+建物),1091206,0720323,2,1,1,,無,139975,False,5,121.590065,25.079089
3731,109,民權東路六段90巷15弄20號五樓,內湖區,36.0,房地(土地+建物),1091204,0730130,3,2,1,,無,114715,False,5,121.5865859,25.068061399999998
3732,109,成功路四段180號二十樓,內湖區,2.0,房地(土地+建物)+車位,1091127,1070223,0,0,0,坡道平面,有,252247,False,20,121.5939292,25.083632599999998
3733,109,南京東路二段108號十四樓之2,中山區,10.0,房地(土地+建物),1091216,0990917,1,1,1,,有,272272,False,14,121.11532949999999,24.605302749999996
3734,109,長安東路一段51號五樓之1,中山區,13.0,房地(土地+建物)+車位,1091205,0960810,3,2,2,坡道平面,有,212997,False,5,121.52620479999999,25.048920300000002
3735,109,中山北路二段116巷23號四樓,中山區,43.0,房地(土地+建物),1091203,0660606,4,0,4,,無,215051,False,4,121.52162479999998,25.061058199999998
3736,109,成功路三段187巷37弄4號五樓,內湖區,40.0,房地(土地+建物),1091112,0691106,4,3,2,,無,145197,False,5,121.59196419999999,25.079251350000003
3737,109,莊敬路391巷6號六樓,信義區,38.0,房地(土地+建物),1091117,0711223,3,2,2,,有,226684,False,6,121.56581349999999,25.028000499999997
3738,109,吳興街600巷62號四樓,信義區,35.0,房地(土地+建物),1091114,0741015,3,2,2,,無,116594,False,4,121.57035230000001,25.019645999999998
3739,109,和平東路三段297號二樓,信義區,51.0,房地(土地+建物),1091122,0581106,4,2,1,,無,199381,False,2,121.55557610000001,25.0218532
3740,109,興中路28巷18號八樓,南港區,8.0,房地(土地+建物),1091107,1011001,2,2,1,,有,214797,False,8,121.60657280000001,25.0553833
3741,109,光復北路103巷12號四樓,松山區,42.0,房地(土地+建物),1091207,0670929,3,2,2,,無,202091,False,4,121.55847769999998,25.050848
3742,109,信義路五段91巷12弄1號三樓之3,信義區,12.0,房地(土地+建物)+車位,1091101,0971224,2,1,1,坡道平面,有,247301,False,3,121.57156669999999,25.0337467
3743,109,民生東路五段206號十九樓之1,松山區,31.0,房地(土地+建物)+車位,1091211,0780629,3,2,2,坡道平面,有,199196,False,19,121.56472529999999,25.0587146
3744,109,民生東路五段69巷1號七樓之4,松山區,41.0,房地(土地+建物),1091212,0680920,1,1,1,,有,249733,False,7,121.55810699999999,25.059041000000004
3745,109,松山路437號四樓,信義區,52.0,房地(土地+建物),1091213,0570925,3,2,2,,無,237396,False,4,121.57806000000001,25.040237800000007
3746,109,民生東路四段88號二樓,松山區,48.0,房地(土地+建物),1091111,0610318,3,2,2,,無,233738,False,2,121.55339029999999,25.057968499999998
3747,109,中山北路五段850巷4號四樓,士林區,37.0,房地(土地+建物),1091209,0721124,1,1,1,,無,145923,False,4,121.526712,25.1018309
3748,109,公路352號六樓,北投區,6.0,房地(土地+建物)+車位,1091126,1030619,2,1,1,升降機械,有,161578,False,6,120.83278389999998,23.83101705
3749,109,天母東路43巷4弄11號,士林區,40.0,房地(土地+建物),1091106,0690325,4,2,2,,有,168407,False,1,121.53269805000001,25.118651449999998
3750,109,行義路142之10、142之11號,北投區,39.0,房地(土地+建物),1091122,0701120,3,2,2,,有,107478,False,1,121.52819989999998,25.129825399999998
3751,109,士東路91巷24號二樓,士林區,34.0,房地(土地+建物),1091109,0750813,4,2,2,,有,193190,False,2,121.5296683,25.1130281
3752,109,中央北路四段528號二樓之1,北投區,18.0,房地(土地+建物)+車位,1091128,0910613,5,2,3,坡道平面,有,115772,False,2,121.46806229999999,25.128225299999997
3753,109,致遠一路二段35巷8號五樓,北投區,28.0,房地(土地+建物),1091214,0810130,3,2,2,,無,152558,False,5,121.5135082,25.1114239
3754,109,復興一路19號二樓,北投區,35.0,房地(土地+建物),1091202,0740809,3,2,2,,無,125089,False,2,120.83854759999998,23.844612349999995
3755,109,明德路136巷3弄3號四樓,北投區,46.0,房地(土地+建物),1091129,0631015,2,1,1,,無,175009,False,4,121.520907,25.110051799999994
3756,109,至誠路二段109號,士林區,51.0,房地(土地+建物),1091114,0580825,2,3,2,,無,280726,False,1,121.5274825,25.101142400000004
3757,109,自強街31巷12號二樓,北投區,43.0,房地(土地+建物),1091127,0660302,2,2,1,,無,146414,False,2,121.10464654999998,24.6314017
3758,109,麗水街13巷6號七樓,大安區,10.0,房地(土地+建物),1091122,0990810,2,1,1,,有,415087,False,7,121.52886009999999,25.0301415
3759,109,仁愛路三段143巷48號五樓,大安區,38.0,房地(土地+建物),1091215,0710313,3,2,1,,無,184266,False,5,121.54289979999999,25.0403773
3760,109,建國南路二段65號七樓,大安區,2.0,房地(土地+建物)+車位,1091129,1070802,0,0,0,坡道平面,有,685291,False,7,121.10000794999998,24.578986399999998
3761,109,汀州路四段277號三樓,文山區,10.0,房地(土地+建物)+車位,1091102,0991104,3,2,2,坡道平面,有,139860,False,3,121.53549310000001,25.0039141
3762,109,羅斯福路一段32號八樓之1,中正區,33.0,房地(土地+建物),1091216,0761016,3,2,2,,有,261675,False,8,121.51893530000001,25.0313271
3763,109,晉江街60號四樓,中正區,34.0,房地(土地+建物),1091012,0750826,3,2,2,,無,179173,False,4,121.52351460000001,25.023889000000004
3764,109,辛亥路四段77巷92弄11號四樓之10,文山區,17.0,房地(土地+建物),1091215,0920922,0,1,1,,有,144934,False,4,121.5617154,25.008576599999998
3765,109,興德路66巷37號,文山區,26.0,房地(土地+建物),1091019,0830205,10,3,4,,無,205045,False,1,121.558798,25.003368700000003
3766,109,康定路47號十樓,萬華區,25.0,房地(土地+建物),1091202,0840328,3,2,2,,有,169514,False,10,121.5023514,25.041308299999997
3767,109,龍江路249巷1號四樓,中山區,38.0,房地(土地+建物),1091123,0710506,3,2,2,,有,221865,False,4,121.540903,25.0588513
3768,109,天祥路16巷15號四樓之5,中山區,50.0,房地(土地+建物),1091122,0590930,1,1,1,,有,196375,False,4,121.52039400000001,25.0614269
3769,109,舊莊街一段196號六樓之2,南港區,27.0,房地(土地+建物)+車位,1091210,0821103,3,2,2,坡道機械,有,107633,False,6,121.62204799999999,25.0385101
3770,109,忠孝東路五段71巷12弄8號五樓之2,信義區,11.0,房地(土地+建物),1091215,0980810,1,1,1,,有,298847,False,5,121.56675109999999,25.0417611
3771,109,基隆路一段83巷36號三樓,信義區,13.0,房地(土地+建物)+車位,1091211,0960511,3,2,2,升降機械,有,216307,False,3,121.570909,25.046488900000003
3772,109,忠孝東路五段423巷5弄24號四樓,信義區,21.0,房地(土地+建物)+車位,1091206,0881005,1,1,1,升降機械,有,277411,False,4,121.57496549999998,25.041648549999998
3773,109,中山北路三段39號十一樓之1,中山區,38.0,房地(土地+建物),1091215,0711127,1,0,1,,有,175789,False,11,121.52254379999998,25.066035499999998
3774,109,天祥路48巷2號四樓之12,中山區,45.0,房地(土地+建物),1091126,0641126,1,1,1,,有,161706,False,4,121.5207115,25.061784199999998
3775,109,松江路431巷29號五樓,中山區,31.0,房地(土地+建物),1091206,0780722,3,2,2,,有,177492,False,5,121.53491100000001,25.065711900000004
3776,109,新生北路二段40號十六樓之6,中山區,24.0,房地(土地+建物),1091205,0850718,2,1,1,,有,228256,False,16,121.52721799999999,25.054613600000003
3777,109,復興北路518號七樓,中山區,37.0,房地(土地+建物)+車位,1091125,0721116,4,2,2,坡道平面,有,192177,False,7,121.0968848,24.59096715
3778,109,敬業三路162巷9號,中山區,20.0,房地(土地+建物)+車位,1091211,0890628,3,2,2,坡道平面,有,167461,False,1,121.55706570000001,25.0792607
3779,109,新生北路三段62巷17號三樓,中山區,5.0,房地(土地+建物)+車位,1091206,1041019,3,2,2,升降平面,有,180198,False,3,121.52692929999999,25.065861599999998
3780,109,大業路372號七樓,北投區,19.0,房地(土地+建物)+車位,1091123,0901101,3,2,2,坡道平面,有,205741,False,7,121.0712909,24.641607450000002
3781,109,公路279巷6號二樓,北投區,39.0,房地(土地+建物),1091110,0701226,3,2,2,,無,106304,False,2,null,null
3782,109,中和街40號五樓之18,北投區,40.0,房地(土地+建物),1091114,0690821,1,1,1,,有,97959,False,5,121.52534505000001,24.5542276
3783,109,劍潭路16號四樓之5,士林區,12.0,房地(土地+建物),1091213,0971226,0,0,0,,有,262030,False,4,121.5238562,25.083929500000004
3784,109,石牌路二段315巷2號四樓之1,北投區,26.0,房地(土地+建物),1091030,0830912,1,1,1,,有,164490,False,4,121.52316149999999,25.1220678
3785,109,和平東路三段1巷72弄5號十六樓,大安區,35.0,房地(土地+建物),1091113,0740522,2,1,1,,有,228111,False,16,121.54658385,25.027913599999998
3786,109,市民大道三段186號二十三樓,大安區,4.0,房地(土地+建物)+車位,1091215,1050111,4,2,2,坡道平面,有,408703,False,23,121.53783969999999,25.044286500000002
3787,109,新生南路三段25巷11號五樓,大安區,39.0,房地(土地+建物),1091126,0701123,4,2,2,,無,166331,False,5,121.53553899999999,25.024620000000002
3788,109,和平東路一段50巷1弄8號七樓,大安區,12.0,房地(土地+建物),1091221,0970414,0,0,0,,有,289467,False,7,121.52405544999999,25.02662105
3789,109,和平東路二段311巷58號六樓,大安區,37.0,房地(土地+建物),1091206,0721019,3,2,2,,有,233645,False,6,121.54509734999999,25.025543849999995
3791,109,安和路二段7號十一樓之2,大安區,39.0,房地(土地+建物),1091122,0700910,1,1,0,,有,273632,False,11,121.55262739999999,25.0327976
3792,109,裕民六路114巷25之4號五樓,北投區,43.0,房地(土地+建物),1091127,0661117,0,0,0,,無,122575,False,5,121.51795055,25.11437395
3793,109,天母西路22巷6弄7號五樓,士林區,42.0,房地(土地+建物),1091128,0670506,4,2,2,,無,149198,False,5,121.52727955000002,25.1175675
3794,109,中央北路二段169號二樓,北投區,40.0,房地(土地+建物),1091206,0690616,3,2,2,,無,106066,False,2,121.49330999999998,25.137619899999994
3795,109,中山北路七段215之3號五樓,士林區,35.0,房地(土地+建物),1091205,0740320,3,2,2,,有,152406,False,5,121.53273700000001,25.126540000000002
3796,109,榮華三路9號六樓,北投區,36.0,房地(土地+建物)+車位,1091128,0730222,3,2,2,坡道平面,有,187807,False,6,121.52328150000001,25.113802500000002
3797,109,中和街455巷5弄13號,北投區,47.0,房地(土地+建物),1091130,0620519,4,2,3,,無,197988,False,1,121.49650145,25.143453899999997
3798,109,崇仁路一段131巷10弄3號三樓,北投區,34.0,房地(土地+建物),1091206,0751016,3,2,2,,無,139972,False,3,121.50241845000001,25.124740049999996
3799,109,承德路四段10巷73號,士林區,50.0,房地(土地+建物),1091017,0590720,2,2,1,,無,216173,False,1,121.5191406,25.080738900000004
3800,109,內湖路一段91巷35弄58號,內湖區,37.0,房地(土地+建物),1091201,0720813,4,2,2,,無,165347,False,1,121.56141869999999,25.086980399999995
3801,109,民權東路六段415號八樓,內湖區,20.0,房地(土地+建物)+車位,1091012,0890915,4,2,2,坡道平面,有,178747,False,8,121.6035366,25.070823500000003
3802,109,大湖山莊街176巷18號十樓之3,內湖區,12.0,房地(土地+建物)+車位,1091207,0971127,2,2,1,坡道平面,有,196269,False,10,121.599138,25.087759499999997
3803,109,內湖路二段235巷6號七樓,內湖區,14.0,房地(土地+建物)+車位,1091109,0951110,3,2,2,坡道機械,有,211492,False,7,121.58901739999999,25.082344400000004
3804,109,康寧路三段99巷17弄103號六樓,內湖區,19.0,房地(土地+建物),1091024,0900817,3,2,2,,有,141068,False,6,121.61262780000001,25.076477600000004
3805,109,新豐街106號三樓之1,內湖區,11.0,房地(土地+建物)+車位,1091031,0980715,3,2,2,坡道平面,有,191602,False,3,121.6868399,25.0999208
3806,109,復興北路489號五樓之2,松山區,13.0,房地(土地+建物),1091202,0960216,0,0,0,,有,220518,False,5,121.54447739999998,25.064976400000003
3807,109,信義路六段29號三樓,信義區,29.0,房地(土地+建物)+車位,1091026,0800514,3,2,2,坡道平面,有,221987,False,3,121.5757657,25.034635299999994
3808,109,民權東路六段206巷143弄1號四樓,內湖區,7.0,房地(土地+建物)+車位,1091122,1020328,4,2,2,塔式車位,有,184135,False,4,121.59590729999998,25.064340999999995
3809,109,長沙街二段61號六樓之1,萬華區,8.0,房地(土地+建物)+車位,1091211,1010119,2,1,1,升降機械,有,163644,False,6,121.50546089999999,25.040682899999997
3810,109,新生南路一段50號七樓,中正區,44.0,房地(土地+建物),1091127,0650724,0,0,0,,有,287385,False,7,121.5324956,25.0419585
3811,109,興隆路四段105巷27號七樓,文山區,25.0,房地(土地+建物)+車位,1091205,0840821,3,2,2,坡道平面,有,125561,False,7,121.561871,24.987877899999994
3812,109,和平東路四段295巷10之3號,文山區,11.0,房地(土地+建物)+車位,1091124,0981116,4,2,2,坡道平面,有,178919,False,1,121.5733551,25.001022799999994
3813,109,杭州南路二段61巷2號三樓之1,大安區,5.0,房地(土地+建物)+車位,1091024,1040427,2,2,2,升降機械,有,300813,False,3,121.5224203,25.0302884
3814,109,信義路三段162之31號,大安區,50.0,房地(土地+建物),1091209,0591009,5,2,2,,有,260680,False,1,121.5413199,25.033136
3826,109,和平東路三段452號十二樓之1,大安區,0.0,房地(土地+建物),1090711,1090804,2,1,1,,有,246786,False,12,121.56002749999999,25.0169679
3827,109,和平東路三段452號十三樓之1,大安區,0.0,房地(土地+建物)+車位,1090718,1090804,2,1,1,坡道平面,有,249446,False,13,121.56002749999999,25.0169679
3829,109,和平東路三段452號八樓之2,大安區,0.0,房地(土地+建物)+車位,1090910,1090804,2,2,1,坡道平面,有,243587,False,8,121.56002749999999,25.0169679
3833,109,和平東路三段452號十樓之3,大安區,0.0,房地(土地+建物),1090709,1090804,2,2,1,,有,238959,False,10,121.56002749999999,25.0169679
3834,109,和平東路三段452號十一樓之3,大安區,0.0,房地(土地+建物)+車位,1090717,1090804,2,1,1,坡道平面,有,248672,False,11,121.56002749999999,25.0169679
