,index,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,交易年份,修正地址
913,1010,中正區,房地(土地+建物),基隆市中正區觀海街211號11樓,12.42,住,,,1011011,土地2建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,65.27,2,1,1,有,有,1480000,22676,,0.0,0,,RPRNMLQLIIHFFBC37DA,44.95,0.0,5.54,有,,13.0,101,False
914,1011,信義區,房地(土地+建物),基隆市信義區教孝街79號11樓之3,20.9,住,,,1011007,土地2建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820618,111.83000000000001,3,2,2,有,有,3380000,30225,,0.0,0,,RPVNMLLMIIHFFBC37DA,80.25,0.18,10.72,有,,19.0,101,False
915,1012,安樂區,房地(土地+建物)+車位,基隆市安樂區樂利三街59號14樓,21.89,住,,,1010930,土地7建物2車位1,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860117,133.24,3,2,2,有,有,3700000,27770,坡道機械,0.0,0,,RPOPMLQLIIHFFCC37DA,69.65,0.82,9.55,有,,15.0,101,False
916,1013,安樂區,房地(土地+建物),基隆市安樂區樂利三街8巷6號15樓,22.79,其他,,,1011007,土地4建物1車位0,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840504,153.4,3,2,2,有,有,6000000,39113,,0.0,0,,RPSPMLQLIIHFFCC77DA,99.83,1.19,12.57,有,,17.0,101,False
917,1014,安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路121巷10-3號5樓,31.26,住,,,1010926,土地1建物1車位1,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850930,130.43,3,2,2,有,有,2800000,21467,坡道平面,0.0,0,,RPRNMLPKJIHFFCC37DA,78.4,0.0,3.72,無,,16.0,101,False
918,1015,安樂區,房地(土地+建物),基隆市安樂區中和路168巷7弄27號4樓,25.78,住,,,1011003,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840117,105.58,3,2,2,有,無,1580000,14965,,0.0,0,,RPQNMLQLIIHFFCC37DA,87.71,0.0,4.77,無,,17.0,101,False
919,1016,中正區,房地(土地+建物)+車位,基隆市中正區新豐街266號13樓,21.84,住,,,1010929,土地1建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,151.82999999999998,3,2,2,有,有,3100000,20418,坡道平面,0.0,0,,RPQOMLPJJIHFFBC07CA,78.62,0.99,7.22,有,,16.0,101,False
920,1017,信義區,房地(土地+建物)+車位,基隆市信義區東信路236巷55號2樓,44.4,住,,,1011008,土地1建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830416,179.16000000000003,3,2,2,有,有,4500000,25118,坡道平面,0.0,0,,RPQNMLTLIIHFFBC47CA,127.57,3.78,15.23,無,,18.0,101,False
921,1018,信義區,房地(土地+建物),基隆市信義區深澳坑路2之9號,33.19,住,,,1011009,土地1建物1車位0,一層，騎樓,八層,店面(店鋪),商業用,鋼筋混凝土造,0841117,160.06,0,0,0,無,有,4900000,30613,,0.0,0,,RPSOMLKLJIHFFBC96CA,133.17,13.13,0.0,無,,17.0,101,False
922,1019,仁愛區,房地(土地+建物),基隆市仁愛區崇安街20巷2之2號,17.4,商,,,1011016,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691126,56.96,2,1,1,有,無,1300000,22823,,0.0,0,,RPUNMLMLJIHFFBC27CA,56.96,0.0,0.0,無,,32.0,101,False
923,1020,仁愛區,房地(土地+建物),基隆市仁愛區孝三路79巷31號,21.5,商,,,1011005,土地1建物1車位0,一層,四層,店面(店鋪),住商用,鋼筋混凝土加強磚造,0630404,71.28,2,1,1,有,無,6250000,87682,,0.0,0,,RPTOMLNKJIHFFBC27CA,71.28,0.0,0.0,無,,38.0,101,False
924,1021,暖暖區,房地(土地+建物),基隆市暖暖區暖暖街534之3號,37.15,住,,,1010815,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690616,97.79,3,2,2,有,無,1700000,17384,,0.0,0,,RPWNMLQLIIHFFCC87CA,97.79,0.0,0.0,無,,32.0,101,False
925,1022,信義區,房地(土地+建物),基隆市信義區正信路221號2樓,19.02,住,,,1010926,土地3建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830824,91.18,2,1,2,有,無,2400000,26320,,0.0,0,,RPVNMLRJJIHFFBC67CA,73.14,1.62,8.44,有,,18.0,101,False
926,1023,信義區,房地(土地+建物),基隆市信義區教忠街40巷56弄11號,98.32,住,,,1010928,土地2建物1車位0,見其他登記事項，一層，二層，三層，四層，屋頂突出物,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0980710,226.34,4,2,3,有,無,8550000,37775,,0.0,0,,RPPNMLKLJIHFFBC56CA,213.57,1.12,11.65,無,,3.0,101,False
927,1024,中正區,房地(土地+建物),基隆市中正區中正路812之8號,29.94,住,,,1011001,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700407,99.17,3,2,2,有,無,3200000,32268,,0.0,0,,RPWNMLLMIIHFFBC37CA,99.17,0.0,0.0,無,,31.0,101,False
928,1025,中正區,房地(土地+建物),基隆市中正區祥豐街93之1號,9.95,住,,,1011012,土地3建物1車位0,一層,七層,店面(店鋪),商業用,鋼筋混凝土造,0880510,47.8,0,0,0,無,有,3300000,69044,,0.0,0,,RPROMLPJJIHFFBC17CA,37.21,0.0,0.0,無,,13.0,101,False
929,1027,信義區,房地(土地+建物),基隆市信義區深溪路55巷50號2樓之1,24.53,住,,,1011001,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880122,103.57,3,2,2,有,無,3550000,34277,,0.0,0,,RPTOMLPJJIHFFBC37CA,72.06,0.0,7.47,有,,13.0,101,False
930,1028,信義區,房地(土地+建物)+車位,基隆市信義區培德路2巷61號3樓,33.22,住,,,1011014,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800911,145.95,3,2,2,有,無,6800000,46594,坡道平面,0.0,0,,RPWOMLPJJIHFFBC67CA,102.46,2.16,13.15,有,,21.0,101,False
931,1029,安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路135巷21弄65號7樓,28.56,住,,,1010922,土地33建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820902,152.0,3,2,2,有,有,5000000,32894,坡道平面,0.0,0,,RPWNMLPKJIHFFCC87DA,89.83,0.0,10.53,有,,19.0,101,False
932,1030,安樂區,房地(土地+建物),基隆市安樂區基隆市麥金路161號2樓,13.23,住,,,1011008,土地8建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,114.84,3,2,2,有,有,4000000,34831,,0.0,0,,RPXOMLQLIIHFFCC18DA,76.64,2.72,8.42,有,,15.0,101,False
933,1031,安樂區,房地(土地+建物),基隆市安樂區樂利三街55號3樓之4,5.21,住,,,1011012,土地7建物1車位0,三層,二十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860117,28.52,1,0,1,有,有,900000,31559,,0.0,0,,RPWNMLKMIIHFFCC47DA,19.83,0.0,2.47,無,,15.0,101,False
934,1032,安樂區,房地(土地+建物),基隆市安樂區基金一路112巷16號,23.39,住,,,1010910,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860605,109.86,3,2,2,有,無,2300000,20936,,0.0,0,,RPQOMLLJJIHFFCC96EA,92.0,0.0,15.94,無,,15.0,101,False
935,1033,安樂區,房地(土地+建物),基隆市安樂區基金二路11號,9.97,住,,,1011016,土地4建物1車位0,一層，騎樓,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0800711,71.2,1,0,1,有,有,3000000,42132,,0.0,0,,RPQNMLNLJIHFFCC27EA,57.38,5.18,0.0,有,,21.0,101,False
936,1034,中正區,房地(土地+建物)+車位,基隆市中正區觀海街168號8樓,14.2,住,,,1011007,土地1建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,112.07,2,2,1,有,有,2200000,19630,坡道平面,41.37,0,,RPPNMLLMIIHFFBC76DA,51.22,0.0,6.7,有,,13.0,101,False
937,1035,仁愛區,房地(土地+建物)+車位,基隆市仁愛區成功一路133巷36號10樓,23.43,住,,,1011003,土地8建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0860630,138.71,3,2,2,有,有,4500000,32441,坡道平面,0.0,0,,RPSNMLTLIIHFFBC77DA,81.22,0.0,11.46,有,,15.0,101,False
938,1036,仁愛區,房地(土地+建物),基隆市仁愛區華三街8號4樓,13.79,其他,,,1011001,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0721205,94.65,3,2,2,有,有,3100000,32752,,0.0,0,,RPVNMLTLIIHFFBC08DA,72.94,0.0,10.45,有,,29.0,101,False
939,1037,中正區,房地(土地+建物),基隆市中正區新豐街303巷14弄23號,88.7,住,,,1011003,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0780703,132.14,4,2,2,有,無,5200000,39352,,0.0,0,,RPSNMLTKKIHFFBC87DA,96.56,29.55,6.03,無,,23.0,101,False
940,1038,七堵區,房地(土地+建物),基隆市七堵區百三街140號,31.99,住,,,1010919,土地1建物1車位0,騎樓，一層,四層,店面(店鋪),商業用,鋼筋混凝土造,0680221,81.75,0,0,0,無,無,8100000,99083,,0.0,0,,RPTNMLLMIIHFFCC17CA,81.75,0.0,0.0,無,,33.0,101,False
941,1039,安樂區,房地(土地+建物),基隆市安樂區安和一街6巷58之3號,43.73,住,,,1011008,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0690729,72.41,3,2,1,有,無,2100000,29002,,0.0,0,,RPVOMLKMIIHFFCC37CA,72.41,0.0,0.0,無,,32.0,101,False
942,1040,七堵區,房地(土地+建物),基隆市七堵區明德二路15之5號6樓,9.99,住,,,1011006,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010626,89.75999999999999,2,2,1,有,無,4900000,54591,,0.0,0,,RPVNMLKMIIHFFCC27CA,51.94,1.79,13.18,有,,0.0,101,False
943,1041,七堵區,房地(土地+建物)+車位,基隆市七堵區百六街138號,67.69,住,,,1010926,土地1建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010504,239.63,1,3,3,有,有,15000000,62595,坡道平面,0.0,0,,RPXNMLNLJIHFFCC77CA,144.2,0.0,22.61,無,,0.0,101,False
944,1042,暖暖區,房地(土地+建物),基隆市暖暖區碇內街181號4樓,20.74,住,,,1011016,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840808,99.89,3,2,2,有,無,1500000,15016,,0.0,0,,RPQOMLQJJIHFFCC27CA,63.03,0.81,9.16,有,,17.0,101,False
945,1043,安樂區,房地(土地+建物),基隆市安樂區基金一路208巷164弄1號2樓,51.16,住,,,1011013,土地2建物2車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831015,186.64000000000001,3,1,2,有,有,3700000,19824,,0.0,0,,RPTNMLLLJIHFFCC17CA,148.65,0.0,17.56,無,,18.0,101,False
946,1044,七堵區,房地(土地+建物),基隆市七堵區自治街28巷7號5樓,21.9,商,,,1010920,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740703,92.27,3,1,1,有,無,2800000,30346,,0.0,0,,RPWOMLKMIIHFFCC47CA,87.71,0.0,4.56,無,,27.0,101,False
947,1045,安樂區,房地(土地+建物),基隆市安樂區基金一路208巷138弄11號,7.82,住,,,1011018,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840811,34.25,1,1,1,有,有,850000,24815,,0.0,0,,RPSNMLKMIIHFFCC96CA,23.6,3.01,0.0,無,,17.0,101,False
948,1046,信義區,房地(土地+建物),基隆市信義區孝東路17號8樓,16.13,住,,,1011025,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831222,91.39999999999999,2,1,2,有,有,2300000,25164,,0.0,0,,RPTNMLLLJIHFFBC17DA,80.11,0.64,8.96,有,,18.0,101,False
949,1047,中正區,房地(土地+建物),基隆市中正區新豐街251巷4弄5之1號,113.83,住,,,1011010,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1000531,229.31,3,2,3,有,無,6500000,28346,,0.0,0,,RPQNMLKMIIHFFBC76DA,195.12,2.88,31.31,無,,1.0,101,False
950,1048,中正區,房地(土地+建物),基隆市中正區武昌街1之3號,20.62,商,,,1011011,土地1建物1車位0,一層，騎樓，停車場,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0740619,100.68,0,0,1,無,無,3000000,29797,,0.0,0,,RPTOMLLMIIHFFBC27DA,89.61,2.36,0.0,無,,27.0,101,False
951,1049,安樂區,房地(土地+建物),基隆市安樂區安樂路一段69巷39號底層,24.5,住,,,1011010,土地2建物1車位0,地下層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0731203,82.02,3,2,1,有,無,2700000,32919,,0.0,0,,RPPNMLKMIIHFFCC86EA,82.02,0.0,0.0,無,,28.0,101,False
952,1050,安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路135巷21弄48號6樓,29.62,住,,,1010823,土地33建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820902,147.78,3,2,2,有,有,4825000,32649,坡道平面,32.18,0,,RPXNMLKMIIHFFCC67EA,92.97,0.0,8.25,有,,19.0,101,False
953,1051,暖暖區,房地(土地+建物),基隆市暖暖區興隆街10之1號內，興隆街10之1號內，興隆街10之1號,7352.81,工,,,1011025,土地18建物3車位0,一層，二層，防空避難室,二層,工廠,工業用,鋼筋混凝土加強磚造,0670608,2699.31,0,0,0,無,無,103500000,,,0.0,0,,RPSNMLLLJIHFFCC17DA,2677.71,21.6,0.0,無,,34.0,101,False
954,1052,中正區,房地(土地+建物),基隆市中正區信三路28巷33號二樓,36.57,商,,,1011010,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010313,152.26999999999998,3,2,2,有,有,10500000,68955,,0.0,0,,RPRNMLOJJIHFFBC96CA,112.15,0.0,12.04,有,,0.0,101,False
955,1053,中正區,房地(土地+建物),基隆市中正區豐稔街87巷30號,39.0,住,,,1011005,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0540211,48.4,4,1,1,有,無,1350000,27893,,0.0,0,,RPSRMLLJJIHFFBC17CA,48.4,0.0,0.0,無,,47.0,101,False
956,1054,中正區,房地(土地+建物),基隆市中正區北寧路27號5樓,19.17,住,,,1011010,土地4建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720530,87.12,4,0,2,有,無,1700000,19513,,0.0,0,,RPSOMLLMIIHFFBC07CA,78.87,0.0,8.25,有,,29.0,101,False
957,1055,信義區,房地(土地+建物),基隆市信義區東光路24號,20.25,住,,,1011005,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土加強磚造,0650917,73.73,2,1,1,有,無,2500000,33908,,0.0,0,,RPQNMLKLJIHFFBC66CA,73.73,0.0,0.0,無,,36.0,101,False
958,1056,中正區,房地(土地+建物)+車位,基隆市中正區觀海街111號13樓,23.4,住,,,1011007,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,162.76999999999998,3,2,2,有,有,3300000,20274,坡道平面,0.0,0,,RPWNMLMKJIHFFBC37CA,80.78,0.0,11.69,有,,13.0,101,False
959,1057,中正區,房地(土地+建物)+車位,基隆市中正區新豐街274號16樓,19.1,住,,,1011004,土地1建物1車位1,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,137.39000000000001,2,1,1,有,有,2900000,21108,坡道平面,0.0,0,,RPRNMLSLJIHFFBC57CA,68.63,0.99,7.14,有,,16.0,101,False
960,1058,信義區,房地(土地+建物),基隆市信義區東美二街104號,75.18,住,,,1011002,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0780726,115.82,4,2,3,有,無,3800000,32810,,0.0,0,,RPVOMLMKJIHFFBC37CA,83.56,25.06,7.2,無,,23.0,101,False
961,1059,中正區,房地(土地+建物),基隆市中正區觀海街16號16樓,24.57,住,,,1011005,土地1建物1車位0,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,128.98000000000002,4,2,2,有,有,2600000,20159,,0.0,0,,RPUOMLLMIIHFFBC27CA,88.83,0.0,12.71,有,,13.0,101,False
962,1060,中正區,房地(土地+建物),基隆市中正區中正路164之17號,17.57,商,,,1011008,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700326,81.55,3,1,1,有,無,1350000,16554,,0.0,0,,RPVOMLLJJIHFFBC17CA,81.55,0.0,0.0,無,,31.0,101,False
963,1061,中正區,房地(土地+建物),基隆市中正區新豐街456號之2,23.09,住,,,1011012,土地3建物1車位0,一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,118.91000000000001,3,2,2,有,有,3950000,33218,,0.0,0,,RPOOMLLMIIHFFBC66CA,84.45,10.98,0.0,有,,15.0,101,False
964,1062,暖暖區,房地(土地+建物),基隆市暖暖區源遠路249巷79號,65.0,住,,,1010918,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650421,98.32,3,1,1,有,無,2500000,25427,,0.0,0,,RPUOMLKMIIHFFCC37DA,87.58,0.0,10.74,無,,36.0,101,False
965,1063,七堵區,房地(土地+建物),基隆市七堵區崇孝街42巷48弄7之3號,24.86,住,,,1011011,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701228,97.86,3,2,2,有,無,3750000,38320,,0.0,0,,RPQNMLLJJIHFFCC76DA,88.45,0.0,9.41,無,,31.0,101,False
966,1064,中山區,房地(土地+建物),基隆市中山區復興路259巷40之3號3樓,29.95,住,,,1011001,土地6建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840512,115.73,3,2,2,有,無,2250000,19441,,0.0,0,,RPSOMLMJJIHFFCC27EA,87.6,0.0,10.16,無,,17.0,101,False
967,1065,信義區,房地(土地+建物)+車位,基隆市信義區東光路201-1號6樓,26.29,住,,,1011006,土地3建物1車位2,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860114,172.54,3,2,2,有,有,4800000,27819,坡道平面,0.0,0,,RPWNMLPJJIHFFBC67DA,95.26,0.0,11.54,有,,15.0,101,False
968,1066,仁愛區,房地(土地+建物),基隆市仁愛區復興街62之1號2樓,36.2,住,,,1011009,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751226,133.96,3,2,1,有,無,4100000,30606,,0.0,0,,RPRNMLLMIIHFFBC96DA,120.93,0.0,13.03,無,,26.0,101,False
969,1067,中正區,房地(土地+建物),基隆市中正區正義路100巷10號3樓,17.8,住,,,1011012,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720528,55.53,2,2,1,有,無,850000,15307,,0.0,0,,RPSNMLLMIIHFFBC07DA,46.08,5.49,3.96,無,,29.0,101,False
970,1068,中正區,房地(土地+建物)+車位,基隆市中正區觀海街26號12樓,24.57,住,,,1011004,土地1建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,165.99,3,2,2,有,有,3300000,19881,坡道平面,0.0,0,,RPRNMLRJJIHFFBC37DA,88.85,0.0,13.15,有,,13.0,101,False
971,1069,七堵區,房地(土地+建物),基隆市七堵區長安街231巷33號,88.81,住,,,1010925,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1000331,248.06,0,0,0,無,無,9500000,38297,,0.0,0,,RPVNMLLMIIHFFCC37CA,222.9,6.15,19.01,無,,1.0,101,False
972,1070,安樂區,房地(土地+建物),基隆市安樂區武聖街28巷12之5號,124.43,住,,,1010906,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010409,185.86,3,2,2,有,無,7300000,39277,,0.0,0,,RPWNMLLJJIHFFCC27CA,167.61,3.06,15.19,無,,0.0,101,False
973,1071,安樂區,房地(土地+建物),基隆市安樂區基金一路208巷174弄37號2樓,30.32,住,,,1011002,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831015,106.86999999999999,4,2,2,有,有,2400000,22457,,0.0,0,,RPPNMLLJJIHFFCC56CA,87.98,0.0,7.84,無,,18.0,101,False
974,1072,中山區,房地(土地+建物)+車位,基隆市中山區德安路116巷66號,123.19,住,,,1011002,土地9建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0951031,233.34,4,2,2,有,有,7750000,33213,坡道平面,37.81,0,,RPRNMLLJJIHFFCC76CA,198.72,2.85,12.4,無,,6.0,101,False
975,1073,安樂區,房地(土地+建物),基隆市安樂區基金一路208巷138弄23號5樓,26.29,住,,,1010929,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831015,96.02,2,2,1,有,有,1700000,17705,,0.0,0,,RPUOMLLJJIHFFCC17CA,76.23,0.0,9.57,無,,18.0,101,False
976,1074,安樂區,房地(土地+建物),基隆市安樂區武聖街28巷12之6號,124.43,住,,,1010918,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010409,185.86,3,2,2,有,無,7300000,39277,,0.0,0,,RPWNMLQJJIHFFCC77CA,167.61,3.06,15.19,無,,0.0,101,False
